	190703	190802	190830	190913	191004	191019	191025	191108	191111	191115	191122	191129	191206	191213	191220	200103	200110	200117	200124	200131	200205
WPS-2	0.0036699888461123307	0.0020032995522036297	0.0029598496396383064	0.0032292675812785818	0.003186861961828673	0.005750446091867332	0.00439581533736443	0.004727845799490847	0.0038876179368710654	0.003242903968198619	0.002566504308729862	0.0026605326608098003	0.00398406374501992	0.003591010212482702	0.005582244169506992	0.0032099963985406264	0.0026239171848603574	0.00347642670208195	0.003201943248316219	0.0	0.0025485261825001202
Euryarchaeota	0.0020148958370812798	0.002020134002222148	0.0027822586612600082	0.003448024417429712	0.0032223701731025306	0.007012380199039753	0.005739514348785873	0.005536024568634583	0.006773426636163818	0.00500383569286561	0.004683402023229673	0.004489648865116537	0.0040565012676566465	0.0022597088654159442	0.0032742009071146778	0.0012213644833471654	0.0010783221307645308	0.0006445060739814851	0.0005205129418445085	0.0	0.0006251101957075766
Spirochaetota	0.013150793365235855	0.0061277398067405104	0.0020422962513504312	0.0030625957061158177	0.0065690190856635584	0.0060594911793381305	0.001919570016316345	0.0009294055845152948	0.0016447614348300656	0.0007497036055512936	0.00035593855376545524	0.0007205609289693207	0.0009175419533985272	0.0003328253367666894	0.0005099165347145809	0.001080437812191723	0.0012939865569174367	0.0011718292254208826	0.0008359753308411804	0.0	0.0010739072592925033
Elusimicrobiota	0.002860432482999317	0.0029123598532035965	0.005653312811709164	0.002000062501953187	0.0012960497114957832	0.001387023785434411	0.0007678280065265379	0.0009496100537438884	0.0010317139909388597	0.0010635330218285793	0.0008242787560884229	0.0008591303383864978	0.0008933961125196185	0.0006831677965210993	0.0011003462064893587	0.001143071888260808	0.0011681823083282414	0.0019335182219444556	0.0033123550844650546	0.0	0.009360624469057052
Bacteria_unclassified	0.0037959198359299126	0.002238981852462883	0.002959849639638306	0.002093815431732244	0.0015179760319573889	0.0013318371626717695	0.001266916210768787	0.0007475653614579548	0.001450380537986512	0.001220447729967223	0.001067815661296366	0.0013302663304048993	0.0008933961125196188	0.0012086814861527147	0.0014760741794369442	0.0011743889262953516	0.0008986017756371084	0.0007421585094332251	0.0007886559724916795	0.0	0.0007373094616038081
Fusobacteriota	0.0007735760803079912	0.00010100670011110737	0.0	0.00017708886736043835	0.00031957390146471367	0.00021706738286639323	0.0006334581053843939	0.0007273608922293612	0.0007476188340136664	0.0009066183136899365	0.0023417010116148374	0.004378793337582796	0.003211396836894845	0.002785222555047559	0.0020128284265049246	0.0020042904342107326	0.0018690916933251861	0.0007812194836139214	0.001041025883689017	0.0	0.0020837006523585886
Cyanobacteria	0.0035800381390997745	0.0022053129524258444	0.0033594293409894777	0.002635499026011231	0.004589436307146029	0.0026636743253435342	0.0010941549093003162	0.000606134076857801	0.0007625712106939397	0.0004358741892740079	0.00011240164855751218	0.00011085552753374165	0.0002656042496679947	0.00033282533676668943	0.0004025656853009849	0.00034448741837996954	0.0003234966392293591	0.0006640365610718331	0.0005205129418445086	0.0	0.0007373094616038084
Hydrogenedentes	0.003580038139099774	0.0024746641527221306	0.0009027541400896834	0.0018125566423950747	0.002112738570794497	0.0023950994278986756	0.001785200115174201	0.0011920636844870085	0.0019737137217960793	0.0006450938001255317	0.0005807418508804796	0.0003879943463680958	0.0003138959314258119	0.00014013698390176398	0.000509916534714581	0.0001722437091899848	0.0001976923906401639	0.0004687316901683527	0.00039432798624583986	0.0	0.00025645546490567244
Armatimonadota	0.0015111718778109597	0.0015487694017036467	0.001805508280179367	0.001250039063720741	0.0013226808699511757	0.0008609113150972208	0.0010749592091371528	0.0012728815614013813	0.0009868568608980394	0.0009589232164028172	0.0006931434994379918	0.0006374192833190144	0.0006036460219727153	0.0008408219034105836	0.000617267384128177	0.0003758044564145123	0.0005032169943567807	0.0002538963321745244	0.00036278174734617275	0.0	0.0004007116639151131
Latescibacterota	0.001565142302018494	0.0010774048011851453	0.0016279173018010687	0.0018333906267904202	0.0017576564580559252	0.0018027630102463164	0.0009021979076686821	0.0010506323998868547	0.0016896185648708861	0.0008717483785480158	0.0007306107156238292	0.0006928470470858852	0.0004104792949414463	0.0004028938287175714	0.00040256568530098503	0.00028185334231088427	0.0001976923906401639	0.0001757743838131323	0.0002050505528478367	0.0	0.00012822773245283625
Gemmatimonadota	0.0011873493325657539	0.000622874650685162	0.0010063488774770242	0.0012500390637207412	0.000985352862849534	0.0014348521918287008	0.0003647183031001056	0.000444498323029054	0.0008373330940953065	0.000714833670409373	0.0003934057699512926	0.00022171105506748327	0.0006036460219727153	0.0004028938287175714	0.0009393199323689649	0.0005793652036390397	0.00037741274576758564	0.000546853638529745	0.000930614047540182	0.0	0.001362419657311385
Synergistota	0.0010614183427481742	0.00037035790040739375	0.00020718947477468147	0.0009062783211975372	0.0007101642254771415	0.0004562094148378435	0.0005374796045685765	0.0006465430153149879	0.0009270473541769462	0.0004358741892740078	0.0005432746346946422	0.0007482748108527561	0.000362187613183629	0.00038537670572985085	0.000295214835887389	0.0003914629754317836	0.0003234966392293591	0.00035154876762626456	0.0002208236722976703	0.0	6.411386622641812e-05
Halobacterota	0.0001619112726226028	0.0007743847008518232	0.0005179736869367036	0.0007708574226277904	7.989347536617843e-05	0.0007431798532035834	0.0003455226029369422	0.0004040893845718673	0.0002541904035646466	0.0001917846432805635	0.00020606968902210567	0.00030485270071778955	0.00019316672703126886	0.00021020547585264598	0.000295214835887389	0.00021921926624179883	7.18881420509687e-05	0.0001171829225420882	0.00012618495559866874	0.0	0.00016028466556604532
Fibrobacterota	0.0005756845248803655	0.00010100670011110737	0.0004143789495493629	0.00010416992197672845	0.0005326231691078562	0.0004414929821011387	3.83914003263269e-05	6.061340768578009e-05	0.00011961901344218665	3.486993514192063e-05	1.8733608092918696e-05	0.0	9.658336351563443e-05	0.0	2.6837712353398997e-05	0.0	0.0	0.0	0.0	0.0	0.0
SAR324_cladeMarine_group_B	7.196056561004569e-05	0.0005723713006296084	0.0006067691761258528	0.00029167578153483964	0.00016866400355082113	0.00011773146189363696	0.00017276130146847107	8.081787691437345e-05	7.476188340136665e-05	3.486993514192063e-05	0.0	0.0	0.0	1.7517122987720497e-05	0.0	0.0	0.0	1.9530487090348034e-05	0.0	0.0	1.602846655660453e-05
Sumerlaeota	5.3970424207534266e-05	0.00010100670011110735	0.0003699812049547883	0.00013542089856974696	9.764758100310698e-05	0.00016555986828792704	0.0	0.00010102234614296681	0.00011961901344218665	5.2304902712880947e-05	3.746721618583739e-05	0.0	4.8291681757817215e-05	0.0	0.0	0.0	0.0	5.85914612710441e-05	4.7319358349500774e-05	0.0	1.602846655660453e-05
Dependentiae	0.0003238225452452055	0.00011784115012962527	0.00016279173018010686	7.291894538370991e-05	7.101642254771417e-05	3.31119736575854e-05	1.919570016316345e-05	0.00010102234614296681	5.980950672109332e-05	6.973987028384127e-05	5.620082427875609e-05	5.5427763766870823e-05	4.8291681757817215e-05	0.00010510273792632299	0.0	1.5658519017271345e-05	1.7972035512742175e-05	1.9530487090348034e-05	1.5773119449833593e-05	0.0	3.205693311320906e-05
Margulisbacteria	0.0003957831108552513	0.00020201340022221474	0.0	3.125097659301853e-05	0.00013315579227696404	0.00010301502915693236	5.7587100489490355e-05	6.06134076857801e-05	1.495237668027333e-05	1.7434967570960317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
midas_p_13758	1.7990141402511423e-05	1.6834450018517895e-05	0.00044397744594574596	1.0416992197672845e-05	0.0	3.679108184176156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Deinococcota	3.5980282805022846e-05	0.0	0.0	2.083398439534569e-05	4.438526409232135e-05	7.358216368352312e-06	0.0	0.0	7.476188340136665e-05	3.486993514192063e-05	0.0	0.0	0.0	1.7517122987720497e-05	2.6837712353398997e-05	0.0	3.594407102548435e-05	0.0	0.0	0.0	3.205693311320906e-05
Archaea_unclassified	0.0	1.6834450018517895e-05	0.0	2.083398439534569e-05	3.550821127385708e-05	7.726127186769927e-05	0.0	0.0	2.990475336054666e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.131703803454269e-05	0.0	1.9530487090348034e-05	0.0	0.0	6.411386622641812e-05
Thermoplasmatota	5.3970424207534266e-05	0.0	0.0	1.0416992197672845e-05	1.775410563692854e-05	2.9432865473409247e-05	0.0	0.0	1.495237668027333e-05	0.0	3.746721618583739e-05	5.5427763766870823e-05	2.4145840878908608e-05	0.0	0.0	0.0	0.0	1.9530487090348034e-05	1.5773119449833593e-05	0.0	0.0
midas_p_49974	1.7990141402511423e-05	0.0	0.0	2.083398439534569e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7972035512742175e-05	7.812194836139214e-05	7.886559724916797e-05	0.0	1.602846655660453e-05
Caldisericota	0.0	5.0503350055553684e-05	0.0	1.0416992197672845e-05	1.775410563692854e-05	1.1037324552528468e-05	0.0	2.0204469228593364e-05	1.495237668027333e-05	0.0	5.620082427875609e-05	0.0	2.4145840878908608e-05	0.0	0.0	0.0	0.0	0.0	1.5773119449833593e-05	0.0	0.0
WS1	0.0	3.366890003703579e-05	0.0	1.0416992197672845e-05	1.775410563692854e-05	1.839554092088078e-05	1.919570016316345e-05	0.0	0.0	0.0	1.8733608092918696e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.9530487090348034e-05	0.0	0.0	0.0
LCP-89	0.0	0.0	0.0	0.0	2.663115845539281e-05	2.2074649105056935e-05	0.0	0.0	1.495237668027333e-05	0.0	0.0	2.7713881883435412e-05	2.4145840878908608e-05	0.0	0.0	0.0	1.7972035512742175e-05	0.0	0.0	0.0	0.0
Abditibacteriota	0.0	1.6834450018517895e-05	0.0	5.208496098836423e-05	1.775410563692854e-05	1.839554092088078e-05	0.0	0.0	0.0	1.7434967570960317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cloacimonadota	0.0	0.0	0.0	0.0	0.0	3.679108184176156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.131703803454269e-05	0.0	0.0	0.0	0.0	0.0
WS2	1.7990141402511423e-05	0.0	0.0	1.0416992197672845e-05	0.0	3.679108184176156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FCPU426	0.0	0.0	0.0	0.0	0.0	3.679108184176156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
